id,address,apiURLs,assessedValues,brokers,buildingName,city,companies,congressionalDistrictHouse,country,county,countyFIPS,currentOwnerType,dateAdded,dateUpdated,deposits,descriptions,domains,estimatedPrices,features,fees,floorSizeValue,floorSizeUnit,geoLocation,imageURLs,instrumentNumber,keys,languagesSpoken,latitude,leasingTerms,legalDescription,legalRange,listingName,longitude,lotSizeValue,lotSizeUnit,managedBy,mostRecentPriceAmount,mostRecentPriceDomain,mostRecentPriceSourceURL,mostRecentPriceDate,mostRecentPriceFirstDateSeen,mostRecentBrokerAgent,mostRecentBrokerCompany,mostRecentBrokerEmails,mostRecentBrokerPhones,mostRecentBrokerDateSeen,mostRecentPriceAmount.1,mostRecentPriceDomain.1,mostRecentPricePerSquareFoot,mostRecentPriceSourceURL.1,mostRecentPriceDate.1,mostRecentPriceFirstDateSeen.1,mostRecentRentalPriceAmount,mostRecentRentalPricePeriod,mostRecentRentalPriceDomain,mostRecentRentalPricePerSquareFoot,mostRecentRentalPriceSourceURL,mostRecentRentalPriceDate,mostRecentRentalPriceFirstDateSeen,mostRecentEstimatedPriceAmount,mostRecentEstimatedPriceDomain,mostRecentEstimatedPricePerSquareFoot,mostRecentEstimatedPriceSourceURL,mostRecentEstimatedPriceDate,mostRecentEstimatedPriceFirstDateSeen,mostRecentStatus,mostRecentStatusDate,mostRecentStatusFirstDateSeen,mostRecentVacancy,mostRecentVacancyFirstDateSeen,mostRecentAbsenteeOwner,mostRecentAbsenteeOwnerFirstDateSeen,mostRecentInvoluntaryJudgement,mostRecentInvoluntaryLien,mostRecentInvoluntaryLienJudgementFirstDateSeen,mlsNumber,neighborhoods,numBathroom,numBedroom,numFloor,numPeople,numRoom,numUnit,parking,paymentTypes,people,petPolicy,phones,postalCode,prices,propertyTaxes,propertyType,province,reviews,rules,subdivision,sourceURLs,statuses,taxID,transactions,yearBuilt
c59dc05c-c029-4269-b,845 Megan Pine,,,,,Leeshire,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,MT,,,,http://www.reese.com/,,,,1938
f26f2ffc-cd1a-46eb-b,996 Hannah Burgs,,,,,New Dustin,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,MI,,,,http://www.summers.com/,,,,2000
6788771d-07de-4feb-8,2327 Karen Inlet Apt. 881,,,,,South Kevinchester,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,IA,,,,https://www.sloan-richardson.com/,,,,1905
3227efbe-7608-4007-a,8671 Laura Parkways,,,,,Lake Elizabethton,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,GA,,,,https://figueroa.com/,,,,1971
a86e1361-65e5-4d4d-a,54539 Mullen Rapid,,,,,Mooreburgh,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,CO,,,,https://jackson-johnson.net/,,,,2019
a75c09ed-a69f-4fcd-a,346 Christine Squares Suite 083,,,,,South Mark,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,ND,,,,http://reynolds.com/,,,,1982
b42f3bbf-92bf-49e3-a,2325 Cruz Oval Suite 449,,,,,West Sherifort,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,SD,,,,https://www.bennett.biz/,,,,2005
d61665f4-7f2d-41d5-a,24231 Morris Hill,,,,,Lake Brandy,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,AK,,,,https://mills-rodgers.com/,,,,1991
be4bf95d-9305-482e-b,488 Hobbs Squares Apt. 900,,,,,West Brandi,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,TX,,,,https://www.torres.biz/,,,,1908
29fcde49-ac3d-4420-9,156 Heather Glens,,,,,Williammouth,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,ME,,,,https://www.reed-james.com/,,,,2001
7131e71f-7775-4a55-b,250 Brian Street Apt. 409,,,,,Berryhaven,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,CT,,,,http://www.taylor.com/,,,,2006
35688ae9-a997-41d3-b,66144 Dillon Courts Suite 650,,,,,Leeton,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,VA,,,,http://ellis.com/,,,,1961
445c46d7-868f-4649-9,42997 Singleton Isle,,,,,Port Brittanyshire,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,IN,,,,https://medina-henry.com/,,,,1977
9bfc709e-46c1-417e-9,2940 Villarreal Crest,,,,,New Daniel,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,HI,,,,https://www.wallace.com/,,,,2011
59cbadf8-2d64-466e-b,71476 Huerta Isle,,,,,Ginaside,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,OH,,,,https://www.clark.com/,,,,1982
b821702e-0427-4819-9,389 Alicia Rest,,,,,Dylanstad,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,SD,,,,http://www.wheeler.biz/,,,,1902
6214bc0b-f9a3-4a26-9,2373 Ashley Manors,,,,,Kristinbury,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,WY,,,,https://www.gallagher-price.net/,,,,1912
694636f4-2609-4f1b-a,69126 Scott Springs,,,,,Lake Samuelton,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,IN,,,,http://smith-bishop.info/,,,,1953
c57e64d3-362c-4cf9-a,219 April Pine Suite 192,,,,,Ashleyfort,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,RI,,,,https://johnston-clark.net/,,,,1917
33d0273d-4ebf-45a4-a,93019 Robert Shoals Apt. 234,,,,,Lake Melissa,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,AZ,,,,https://young.com/,,,,1994
80d215b6-5097-46cf-a,43667 Elizabeth Hills Apt. 050,,,,,South David,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,IN,,,,http://www.nelson-wolfe.com/,,,,1977
9963ad01-2558-4213-8,09754 Laura Ford Suite 585,,,,,Henryshire,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,AR,,,,http://www.singh.com/,,,,1914
b0b826d2-1124-491f-b,7773 Anderson Roads Suite 568,,,,,North Amandaville,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,WA,,,,https://www.wilson-weber.com/,,,,1925
abd9cd23-a1f3-4110-8,914 Robertson Pine Apt. 638,,,,,North Laura,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,LA,,,,https://turner.biz/,,,,1902
8ec9e2e4-6c6e-4588-a,710 Terry Overpass,,,,,Petersontown,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,DC,,,,https://www.miranda-davidson.com/,,,,1999
00297e33-d6dc-4dbf-b,600 Simmons Drive Apt. 356,,,,,Bauerview,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,MI,,,,https://burns.com/,,,,2023
316e3c4e-06af-432a-9,340 Harrison Plains Suite 530,,,,,Goldenbury,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,LA,,,,https://gibson.com/,,,,1943
2ce834ef-8c9d-4f5e-8,4676 Jacob Shoals,,,,,Diazport,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,RI,,,,https://www.phillips.com/,,,,2015
ca8fcf4b-770f-4857-9,4720 Charles Pike Apt. 415,,,,,Lake Kelly,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,MD,,,,https://www.shields.biz/,,,,1928
c62202db-8f69-4eed-a,49014 Hall Turnpike,,,,,West Debra,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,CT,,,,https://watts.org/,,,,2008
71724e86-d5b6-42e9-a,062 Garcia Parkway,,,,,Kristaside,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,ID,,,,https://newton.net/,,,,2005
e44226ca-18f4-4563-9,7281 Danny Junctions,,,,,East Tami,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,FL,,,,http://salazar.com/,,,,1931
6b245c8a-af8c-4594-a,7512 Joseph Causeway,,,,,North Jacquelinefurt,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,MS,,,,http://www.herman.com/,,,,1963
09f925ab-7f3d-49a3-9,84375 Miller Land,,,,,New Matthewport,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,MN,,,,http://www.wright.com/,,,,1962
abbcf60a-b5aa-4e83-a,02776 Rachel Hollow Suite 884,,,,,Julieberg,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,IN,,,,https://www.berg.info/,,,,2017
91133b9c-05b7-41c8-9,4143 Nichols Shore,,,,,Jeremiahfurt,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,MN,,,,https://www.sexton.com/,,,,2011
f63f8963-e6c4-4102-9,5593 Smith Well Suite 484,,,,,Lake Lisafurt,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,WV,,,,http://guerrero.com/,,,,1918
08e42c45-3af0-4b79-8,8160 Lopez Corner,,,,,Keithmouth,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,AK,,,,https://reyes-carter.com/,,,,2010
010fd6d5-3b16-4e78-8,374 Ford Circles,,,,,East Jamesberg,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,SC,,,,https://vaughn.biz/,,,,1923
f8e66b85-66fa-4577-b,982 Smith Terrace Suite 106,,,,,Andreabury,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,IN,,,,http://smith.info/,,,,2014
6eebd135-b1ea-4745-a,798 Jeremy Pine Apt. 184,,,,,Lake Peterborough,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,NE,,,,https://www.may-pham.com/,,,,1984
ef712c10-8d74-4555-9,429 Yvette Forges,,,,,Norristown,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,NJ,,,,http://webb.com/,,,,2004
c20613c4-ebcc-4e59-8,14985 Aguirre Lights Suite 589,,,,,Latoyamouth,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,GA,,,,https://mcguire.net/,,,,1962
89c5e13d-28ab-438a-8,7405 Keith Union Apt. 744,,,,,Saraport,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,MD,,,,http://www.powell.com/,,,,1927
3fa6c581-52ee-4d8f-b,121 Morrison Stream,,,,,Lake Johnview,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,ME,,,,https://hurst.org/,,,,1960
eb66e108-f6e7-4e0b-b,87431 Jessica Hill Suite 239,,,,,West Jesseshire,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,MD,,,,https://www.lewis-henry.info/,,,,1913
171fd8b0-ad6d-4d10-b,71283 Mitchell Locks Apt. 444,,,,,Mccoyport,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,DE,,,,https://www.jones.biz/,,,,2004
00c05489-2ec5-4d11-9,8824 Phyllis Glen Suite 112,,,,,South Brittany,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,KS,,,,http://rodriguez.biz/,,,,1932
5c403cf4-f414-432f-9,0062 Ashley Lights Apt. 147,,,,,New Branditown,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,CT,,,,https://www.cruz.com/,,,,1963
d21e2567-974b-4d2f-8,76544 Brown Road,,,,,Theresaborough,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,FL,,,,http://www.molina.com/,,,,1919
5ca6644e-4fe5-49eb-8,8592 Johnson Pine Apt. 642,,,,,Lewishaven,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,GA,,,,http://shepard.com/,,,,1928
86b0dab5-41fe-4020-9,60283 Liu Burg Suite 723,,,,,Lake Nathan,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,IN,,,,http://dalton.net/,,,,1982
5fdcdf4b-d4c0-4b3f-8,927 Jamie Extension Suite 270,,,,,Wongside,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,AZ,,,,https://www.woods.com/,,,,2024
1a0e76fe-384d-47bd-a,76544 Richard Plains,,,,,New Nicolefort,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,NJ,,,,https://johnson.com/,,,,1946
54e93f74-695a-41ab-b,926 Taylor Common,,,,,Lake Pennybury,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,NM,,,,http://www.burch.com/,,,,2017
5e9fd752-d3da-4224-b,6504 Brittany Viaduct,,,,,Clarkeborough,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,GA,,,,https://www.bailey-roberts.com/,,,,1939
1bc12c9a-06cd-4e26-a,454 Roberts Ways,,,,,Russellview,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,WI,,,,https://salas-richardson.net/,,,,2000
53d332f9-6f61-4a91-a,895 Johnson Rue,,,,,West Danielleville,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,DC,,,,https://www.ellis.com/,,,,2000
d1ade7a3-840b-4f01-a,0844 William Mountains,,,,,Janiceport,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,NV,,,,https://www.potts.com/,,,,1920
78067493-fc22-4de6-b,988 Thomas Greens,,,,,Lake Curtisfort,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,AK,,,,https://www.osborne.info/,,,,2004
684e52dc-4f67-49e7-b,80077 Reyes Stream Suite 628,,,,,North Patrick,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,TN,,,,https://mendoza.com/,,,,1930
2ac151ed-49b5-422a-9,0275 Riggs Valleys Suite 683,,,,,Gutierrezland,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,MO,,,,http://padilla-ray.biz/,,,,1906
8e22cf43-d0d6-41f8-b,04777 Thomas Mountains,,,,,Jessicaland,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,IL,,,,https://bennett.com/,,,,1966
013f8ae2-7ec1-413b-a,745 Coleman Ways Apt. 698,,,,,Port Kristinstad,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,TN,,,,https://www.boyd-anderson.com/,,,,2013
6f610e64-055b-48a3-a,127 Stacy Extensions,,,,,Shawnland,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,DE,,,,http://www.smith.com/,,,,1928
5f49a945-f9b1-4035-9,4809 Ellen Fords,,,,,Kimberlyland,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,NJ,,,,https://anderson.com/,,,,1996
85000f73-b0da-40c1-9,0485 Richard Union Apt. 111,,,,,Susanborough,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,DC,,,,http://johnson.com/,,,,1929
9214e7d3-edf1-43db-a,2644 Christopher Radial Suite 725,,,,,Geoffreychester,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,TX,,,,https://www.rodriguez.com/,,,,1942
3d342879-3215-409f-9,7355 Ford Lights,,,,,Sharpmouth,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,NV,,,,https://www.taylor.info/,,,,2003
5ba64858-1863-4642-8,3196 Cooke Center Suite 585,,,,,Davenportville,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,IN,,,,https://www.young.com/,,,,2017
bed082d7-fd10-4186-9,336 Williams Forges Apt. 596,,,,,East Pamelashire,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,RI,,,,http://www.carter.com/,,,,1984
9d001464-1c9d-4d35-8,32891 Martin Rue,,,,,Port Jeffreymouth,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,WV,,,,https://www.harris.com/,,,,1932
3338917a-c4b9-4153-9,867 Zachary Mountain,,,,,Snyderbury,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,MI,,,,https://love.com/,,,,1907
875119cf-1976-4c9a-a,44713 Joyce Fall Apt. 668,,,,,Jamieport,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,ID,,,,https://www.miller.org/,,,,1919
81c2ae09-d854-41e5-a,57796 Wendy Unions,,,,,East Christopher,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,NH,,,,http://ward.info/,,,,1991
b2319967-676d-4379-a,0490 Natasha Manors,,,,,Andreaborough,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,MS,,,,http://www.willis-collins.biz/,,,,1933
a3db5739-186b-4bba-8,9516 Scott Trafficway,,,,,Walkerburgh,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartment,WI,,,,https://www.rogers-green.net/,,,,1962
68d0452e-8ea4-486d-a,175 Daniel Lake Apt. 234,,,,,Willieland,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,VT,,,,http://norton.org/,,,,1946
d26a5aa9-7b6f-40a1-8,941 Donald Forks Apt. 670,,,,,Sandovalshire,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House,WA,,,,https://www.ramos-villa.info/,,,,1960
023a8022-a6b0-449b-a,62223 Hudson Place Suite 278,,,,,Lisachester,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,GA,,,,http://www.fuller-eaton.info/,,,,1997
848d2012-709a-4068-9,979 Judy Road,,,,,Lake Heather,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,TN,,,,https://avila-larson.com/,,,,2003
f14a101f-a427-4fdc-8,944 Suzanne Cove Suite 764,,,,,Lake Samuel,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,WV,,,,http://www.hudson.com/,,,,1984
59853c45-2751-48ca-a,2608 Heidi Parks,,,,,Port Joseph,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,UT,,,,http://williams-baker.com/,,,,1953
7a24f4ae-f11c-410a-a,6869 Stephanie Summit Apt. 250,,,,,Adamsland,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building,DE,,,,http://www.reyes.com/,,,,1980
3bb4d116-5d80-4c64-8,9977 Brown Forge Suite 779,,,,,Turnerburgh,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condo,DC,,,,http://www.rivera-hopkins.com/,,,,1956
